Name;FECHA;INVESTIGACION;PREDIO;ESTADO;BARRIO;ESTRATO;AREA_PRIVADA;AREA_LOTE;VALORCOMERCIAL;VALORM2;LONGITUD;LATITUD;ANIO;MES;DIA
176507;20-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;20 DE JULIO;2;68;38;125000000;1838235;-75,61601439;6,25397693;2021;7;20
176508;20-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;20 DE JULIO;2;44;27;80000000;1818182;-75,61601439;6,25397693;2021;7;20
176512;20-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;BELENCITO;4;67;50;240000000;3582090;-75,61821346;6,25092026;2021;7;20
176592;21-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;BELENCITO;3;69;24;230000000;3333333;-75,61738759;6,24988528;2021;7;21
176602;21-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;LORETO;3;58;45;140000000;2413793;-75,56053617;6,23130047;2021;7;21
176603;21-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;BARRIO CRISTOBAL;3;65;6;202000000;3107692;-75,6067696;6,2489527;2021;7;21
176610;21-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;SAN JAVIER # 2;3;101;87;260000000;2574257;-75,61266185;6,25809143;2021;7;21
176611;21-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;SAN JAVIER # 1;3;55;196;140000000;2545455;-75,61570786;6,25518344;2021;7;21
176634;21-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;SANTA MONICA;4;103;47;360000000;3495146;-75,6140068;6,24926651;2021;7;21
176637;21-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;ASOMADERA # 1;4;85;96;315000000;3705882;-75,56455761;6,22962344;2021;7;21
176638;21-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;SANTA MONICA;4;68;41;270000000;3970588;-75,61372277;6,24907901;2021;7;21
176703;22-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;FLORIDA NUEVA;4;98;55;270000000;2755102;-75,59061395;6,25065481;2021;7;22
176707;22-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;LOS MANGOS;2;58;30;120000000;2068966;-75,54418169;6,25247852;2021;7;22
176709;22-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;CALASANZ;5;75;33;360000000;4800000;-75,59818799;6,25954317;2021;7;22
176711;22-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;LA FLORESTA;4;97;43;290000000;2989691;-75,59992721;6,25667171;2021;7;22
176713;22-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;LOS MANGOS;2;59;28;127000000;2152542;-75,5435325;6,2506253;2021;7;22
176716;22-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;ROSALES;5;104;31;410000000;3942308;-75,59452385;6,23676426;2021;7;22
176717;22-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;TRINIDAD;3;325;157;800000000;2461538;-75,5857408;6,22510382;2021;7;22
176718;22-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;TRINIDAD;3;125;79;350000000;2800000;-75,5857408;6,22510382;2021;7;22
176772;23-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;LA PRADERA;2;65;47;130000000;2000000;-75,61329744;6,26145459;2021;7;23
176776;23-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;LA PRADERA;4;65;123;190000000;2923077;-75,61463264;6,26022174;2021;7;23
176778;23-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;BETANIA;2;45;251;72000000;1600000;-75,62180462;6,2441301;2021;7;23
176788;23-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;LA PRADERA;3;141;62;290000000;2056738;-75,6125983;6,25968568;2021;7;23
176796;23-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;LA PRADERA;4;68;122;215000000;3161765;-75,61463264;6,26022174;2021;7;23
176801;23-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;BELENCITO;3;119;49;240000000;2016807;-75,61714917;6,24443379;2021;7;23
176803;23-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;LA PRADERA;2;96;27;200000000;2083333;-75,61247529;6,26041674;2021;7;23
176807;23-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;LA PRADERA;3;78;24;175000000;2243590;-75,61173789;6,260315;2021;7;23
176809;23-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;LA PRADERA;3;128;46;250000000;1953125;-75,61157357;6,260536;2021;7;23
176811;23-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;LA PRADERA;3;100;0;175000000;1750000;-75,61086626;6,26015972;2021;7;23
176816;23-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;LA PRADERA;3;314;178;550000000;1751592;-75,6093705;6,25919233;2021;7;23
176836;23-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;LA PRADERA;3;150;42;260000000;1733333;-75,61026711;6,25877926;2021;7;23
176866;26-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;CABECERA SAN ANTONIO DE PRADO;3;55;4832;143000000;2600000;-75,63500596;6,17565657;2021;7;26
176868;26-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;CABECERA SAN ANTONIO DE PRADO;3;56;29;87400000;1560714;-75,6405114;6,18205526;2021;7;26
176869;26-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;CABECERA SAN ANTONIO DE PRADO;3;64;17;132000000;2062500;-75,64267845;6,18229549;2021;7;26
176870;26-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;CABECERA SAN ANTONIO DE PRADO;3;57;88;90000000;1578947;-75,64653113;6,18315815;2021;7;26
176874;27-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;CABECERA SAN ANTONIO DE PRADO;3;100;220;220000000;2200000;-75,65766733;6,18646047;2021;7;27
176880;27-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;CABECERA SAN ANTONIO DE PRADO;3;500;115;540000000;1080000;-75,65802126;6,18606482;2021;7;27
176887;27-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;BARRIO DE JESUS;1;50;10;125000000;2500000;-75,53996257;6,23076297;2021;7;27
176892;27-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;EL SALADO;3;78;112;170000000;2179487;-75,6243349;6,25510175;2021;7;27
176896;27-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;BARRIO CAICEDO;3;48;5;115000000;2395833;-75,55377372;6,24231868;2021;7;27
176898;27-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;ANTONIO NARI¥O;2;96;56;225000000;2343750;-75,6223302;6,25632805;2021;7;27
176902;27-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;ZONA EXPANSION SAN ANTONIO;3;80;12930;128160000;1602000;-75,65377992;6,17945628;2021;7;27
176903;27-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;EL SALADO;2;40;9;95000000;2375000;-75,62870474;6,25681205;2021;7;27
176905;27-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;EL SALADO;2;40;9;90000000;2250000;-75,62870474;6,25681205;2021;7;27
176907;27-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;MIRAFLORES;4;76;70;280000000;3684211;-75,54961978;6,23729099;2021;7;27
176909;27-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;CABECERA SAN ANTONIO DE PRADO;2;200;7136;269700000;1348500;-75,64760672;6,17859149;2021;7;27
176910;27-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;BARRIO CAICEDO;3;55;5;170000000;3090909;-75,55377372;6,24231868;2021;7;27
176911;27-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;ZONA EXPANSION SAN ANTONIO;4;200;11745;675000000;3375000;-75,65542862;6,17593455;2021;7;27
176913;27-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;CABECERA SAN ANTONIO DE PRADO;2;197;27;695130000;3528579;-75,64299626;6,17700972;2021;7;27
176921;27-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;EL SALADO;1;71;22;57000000;802817;-75,62566418;6,25516297;2021;7;27
176923;27-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;ZONA EXPANSION SAN ANTONIO;2;65;198;160000000;2461538;-75,65669518;6,17958844;2021;7;27
176924;27-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;EL SALADO;1;154;48;154000000;1000000;-75,62566418;6,25516297;2021;7;27
176929;27-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;ANTONIO NARI¥O;2;92;40;155000000;1684783;-75,62070955;6,2572026;2021;7;27
176932;27-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;ANTONIO NARI¥O;2;59;29;140000000;2372881;-75,61901851;6,26093394;2021;7;27
176933;27-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;ANTONIO NARI¥O;2;141;54;250000000;1773050;-75,62003937;6,25653892;2021;7;27
176934;27-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;ANTONIO NARI¥O;2;88;23;150000000;1704545;-75,62016308;6,25739598;2021;7;27
176935;27-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;ANTONIO NARI¥O;2;54;14;100000000;1851852;-75,62016308;6,25739598;2021;7;27
176936;27-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;BOMBONA # 2;4;57;26;180000000;3157895;-75,54521568;6,22580187;2021;7;27
176942;27-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;LOS CERROS EL VERGEL;4;70;84;200000000;2857143;-75,54697314;6,23705627;2021;7;27
176943;27-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;SAN JAVIER # 2;3;100;157;215000000;2150000;-75,6157633;6,2597346;2021;7;27
176944;27-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;SAN JAVIER # 2;3;100;157;190000000;1900000;-75,6157633;6,2597346;2021;7;27
176945;27-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;MIRAFLORES;3;60;22;185000000;3083333;-75,54813412;6,23766033;2021;7;27
176946;27-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;SANTA ROSA DE LIMA;4;63;58;230000000;3650794;-75,60669151;6,26480809;2021;7;27
176947;27-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;SANTA ROSA DE LIMA;4;63;58;210000000;3333333;-75,60669151;6,26480809;2021;7;27
176948;27-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;LAS GRANJAS;2;76;21;102000000;1342105;-75,54898317;6,28099335;2021;7;27
176949;27-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;EL SOCORRO;2;100;28;250000000;2500000;-75,61751979;6,25971128;2021;7;27
176950;28-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;CATALUNA;3;32;60;130000000;4062500;-75,55153988;6,22893636;2021;7;28
176951;28-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;CATALUNA;3;79;79;240000000;3037975;-75,55180253;6,23307548;2021;7;28
176952;28-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;CUCARACHO;3;77;31;145000000;1883117;-75,59944676;6,28223314;2021;7;28
176953;28-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;EL PESEBRE;4;51;34;220000000;4313725;-75,59994483;6,27118988;2021;7;28
176957;29-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;EL PESEBRE;4;55;34;240000000;4363636;-75,59994483;6,27118988;2021;7;29
176959;29-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;BARRIO CRISTOBAL;3;74;27;260000000;3513514;-75,60995531;6,24626166;2021;7;29
176963;30-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;LA CASTELLANA;5;87;13;385000000;4425287;-75,60782557;6,24039267;2021;7;30
176969;30-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;CALASANZ PARTE ALTA;3;54;48;177000000;3277778;-75,60114787;6,26935887;2021;7;30
176989;30-07-2021;VENTA           ;APARTAMENTO         ;USADO     ;FERRINI;5;82;48;490000000;5975610;-75,59733059;6,26895058;2021;7;30
177007;02-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;EL PESEBRE;1;54;17486;60000000;1111111;-75,60008782;6,27418654;2021;8;2
177008;02-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;ANTONIO NARI¥O;2;87;95;80000000;919540;-75,62053292;6,26081147;2021;8;2
177046;02-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;LA PRADERA;3;117;28;165000000;1410256;-75,60950583;6,26066719;2021;8;2
177058;02-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;EL SALADO;1;58;0;50000000;862069;-75,62833698;6,25332761;2021;8;2
177071;02-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;EL PESEBRE;4;51;34;210000000;4117647;-75,59994483;6,27118988;2021;8;2
177073;02-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;EL PESEBRE;4;51;34;215000000;4215686;-75,59994483;6,27118988;2021;8;2
177075;02-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;EL PESEBRE;4;51;34;188000000;3686275;-75,59994483;6,27118988;2021;8;2
177076;02-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;EL PESEBRE;4;51;34;238000000;4666667;-75,59994483;6,27118988;2021;8;2
177083;02-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;OLAYA HERRERA;2;48;33;60000000;1250000;-75,61127759;6,27247458;2021;8;2
177089;02-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;LA PRADERA;3;70;25;140000000;2000000;-75,6097578;6,26214736;2021;8;2
177097;02-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;LA PRADERA;2;53;17;110000000;2075472;-75,60861274;6,26155773;2021;8;2
177179;04-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;LA PRADERA;3;110;38;210000000;1909091;-75,6097619;6,26147448;2021;8;4
177186;04-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;LA PRADERA;3;63;35;160000000;2539683;-75,60892184;6,26055769;2021;8;4
177187;04-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;LA PRADERA;3;55;31;150000000;2727273;-75,60892184;6,26055769;2021;8;4
177194;04-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;SAN MIGUEL;3;74;20;140000000;1891892;-75,5596403;6,25724004;2021;8;4
177200;04-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;LA MANSION;3;36;4;140000000;3888889;-75,55871258;6,25843337;2021;8;4
177204;04-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;LA MANSION;3;73;26;150000000;2054795;-75,55764694;6,26024789;2021;8;4
177208;04-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;LA MANSION;3;86;31;180000000;2093023;-75,55764694;6,26024789;2021;8;4
177217;04-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;LA MANSION;3;50;15;160000000;3200000;-75,55771562;6,2583828;2021;8;4
177219;04-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;LA MANSION;3;28;5;100000000;3571429;-75,55883568;6,25823141;2021;8;4
177220;04-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;LA MANSION;3;126;41;290000000;2301587;-75,5580395;6,25846321;2021;8;4
177238;04-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;LA MANSION;3;148;61;310000000;2094595;-75,55556017;6,25962573;2021;8;4
177239;05-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;LA MANSION;3;126;47;280000000;2222222;-75,55556017;6,25962573;2021;8;5
177242;05-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;VILLA HERMOSA;3;78;31;200000000;2564103;-75,55268126;6,25954501;2021;8;5
177251;05-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;LA MANSION;3;62;22;120000000;1935484;-75,55569982;6,2605892;2021;8;5
177252;05-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;LA MANSION;3;43;12;140000000;3255814;-75,55667347;6,26009775;2021;8;5
177253;05-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;LA MANSION;2;102;37;185000000;1813725;-75,55738632;6,25797052;2021;8;5
177257;06-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;CAMPO VALDES # 1;3;65;22;160000000;2461538;-75,55529331;6,27576861;2021;8;6
177259;06-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;CAMPO VALDES # 2;3;100;49;190000000;1900000;-75,5525938;6,2718314;2021;8;6
177260;06-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;SAN PABLO;2;46;32;95000000;2065217;-75,54686763;6,28685945;2021;8;6
177284;09-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;VILLA HERMOSA;3;51;41;130000000;2549020;-75,54919835;6,25609714;2021;8;9
177286;09-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;VILLA HERMOSA;3;74;21;155000000;2094595;-75,55072763;6,25481615;2021;8;9
177298;09-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;SAN MIGUEL;4;90;50;220000000;2444444;-75,55969574;6,25645758;2021;8;9
177311;09-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;SAN MIGUEL;4;204;126;470000000;2303922;-75,55804802;6,25466829;2021;8;9
177315;09-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;SAN MIGUEL;4;73;22;240000000;3287671;-75,56022423;6,25622881;2021;8;9
177316;09-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;SAN MIGUEL;4;49;15;200000000;4081633;-75,56022423;6,25622881;2021;8;9
177317;09-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;SAN MIGUEL;3;78;24;185000000;2371795;-75,55519048;6,25663217;2021;8;9
177318;09-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;LA MANSION;3;60;47;180000000;3000000;-75,553842;6,25913744;2021;8;9
177319;09-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;LA MANSION;3;74;24;170000000;2297297;-75,55281013;6,26095261;2021;8;9
177323;09-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;SAN MIGUEL;3;74;58;250000000;3378378;-75,55585131;6,25582924;2021;8;9
177324;09-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;SAN MIGUEL;3;136;58;310000000;2279412;-75,55585131;6,25582924;2021;8;9
177329;09-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;VILLA HERMOSA;3;116;35;220000000;1896552;-75,55038883;6,25600407;2021;8;9
177331;09-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;VILLA HERMOSA;3;85;37;220000000;2588235;-75,55092505;6,25730581;2021;8;9
177369;11-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;VILLA HERMOSA;3;38;8;82000000;2157895;-75,54956609;6,25657906;2021;8;11
177376;11-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;SAN MIGUEL;4;136;62;245000000;1801471;-75,55991034;6,25603896;2021;8;11
177388;11-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;SAN MIGUEL;3;121;42;220000000;1818182;-75,55396343;6,25533551;2021;8;11
177393;11-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;SAN MIGUEL;3;139;75;287000000;2064748;-75,55373553;6,25516543;2021;8;11
177394;11-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;SAN MIGUEL;3;128;76;263000000;2054688;-75,55373553;6,25516543;2021;8;11
177397;11-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;SAN MIGUEL;3;93;35;290000000;3118280;-75,55413051;6,25397923;2021;8;11
177411;11-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;SAN MIGUEL;2;37;5;120000000;3243243;-75,55310657;6,25397511;2021;8;11
177444;11-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;ENCISO;3;100;138;235000000;2350000;-75,55367474;6,24893945;2021;8;11
177447;11-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;LA LADERA;3;47;10;118000000;2510638;-75,55169352;6,25315666;2021;8;11
177456;12-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;SUCRE;3;102;52;235000000;2303922;-75,55169013;6,24586964;2021;8;12
177457;12-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;SUCRE;3;105;64;210000000;2000000;-75,55159978;6,24292141;2021;8;12
177459;12-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;SUCRE;3;118;71;210000000;1779661;-75,55337936;6,24710652;2021;8;12
177476;12-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;SUCRE;3;53;24;110000000;2075472;-75,55159978;6,24292141;2021;8;12
177477;12-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;SAN MIGUEL;4;101;30;250000000;2475248;-75,55997788;6,25585929;2021;8;12
177478;12-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;SAN MIGUEL;4;119;52;295000000;2478992;-75,56013373;6,25563552;2021;8;12
177503;12-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;SAN MIGUEL;4;183;57;280000000;1530055;-75,55775826;6,25404005;2021;8;12
177511;12-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;SAN MIGUEL;4;154;87;335000000;2175325;-75,55663723;6,25476817;2021;8;12
177518;12-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;SAN MIGUEL;3;60;40;152000000;2533333;-75,55769571;6,25628027;2021;8;12
177545;12-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;CASTILLA;3;51;121;250000000;4901961;-75,56984351;6,29153105;2021;8;12
177557;13-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;LA MILAGROSA;3;92;27;200000000;2173913;-75,55417713;6,23605075;2021;8;13
177602;17-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;GIRARDOT;3;114;32;168000000;1473684;-75,57062579;6,29483682;2021;8;17
177603;17-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;LOS MANGOS;2;42;13;130000000;3095238;-75,54865188;6,25169456;2021;8;17
177619;17-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;LAURELES;5;119;31;844000000;7092437;-75,59791873;6,24364424;2021;8;17
177625;17-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;EL PINAL;2;78;26;150000000;1923077;-75,54818815;6,24438039;2021;8;17
177644;17-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;CASTROPOL;6;128;75;611000000;4773438;-75,56851462;6,2212831;2021;8;17
177663;17-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;LOS MANGOS;2;80;33;190000000;2375000;-75,54678248;6,248594;2021;8;17
177678;17-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;LA MANSION;3;77;21;160000000;2077922;-75,55668529;6,26086716;2021;8;17
177689;17-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;ALTOS DEL POBLADO;6;148;1517;950000000;6418919;-75,55623129;6,21577973;2021;8;17
177746;18-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;SAN MIGUEL;3;173;111;399000000;2306358;-75,55505646;6,25238112;2021;8;18
177751;18-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;LA LADERA;3;56;8;158000000;2821429;-75,55242087;6,25342421;2021;8;18
177764;18-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;LLANADITAS;1;40;14;47000000;1175000;-75,53914337;6,25658207;2021;8;18
177769;19-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;SAN ISIDRO;2;73;108;150000000;2054795;-75,55813317;6,28831389;2021;8;19
177779;19-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;SUCRE;3;121;50;290000000;2396694;-75,55151825;6,24568093;2021;8;19
177794;19-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;LA LIBERTAD;1;41;0;53000000;1292683;-75,54250268;6,24269812;2021;8;19
177796;19-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;ENCISO;3;49;24;145000000;2959184;-75,55144992;6,24819366;2021;8;19
177800;19-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;LOS MANGOS;2;65;24;145000000;2230769;-75,54744267;6,24898339;2021;8;19
177802;19-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;LOS MANGOS;2;386;168;500000000;1295337;-75,54621538;6,24853996;2021;8;19
177852;20-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;VILLA LILIAM;2;94;27;110000000;1170213;-75,534461;6,23555721;2021;8;20
177858;23-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;SUCRE;3;126;160;310000000;2460317;-75,55158559;6,24586502;2021;8;23
177860;23-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;VILLATINA;2;74;39;95000000;1283784;-75,54088113;6,23801428;2021;8;23
177861;23-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;VILLATINA;2;74;39;95000000;1283784;-75,54088113;6,23801428;2021;8;23
177862;25-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;LOMA DE LOS BERNAL;5;72;24;360000000;5000000;-75,60351128;6,2193643;2021;8;25
177863;25-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;LOMA DE LOS BERNAL;4;79;27;398000000;5037975;-75,60433796;6,21875344;2021;8;25
177866;25-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;LAS PLAYAS;3;60;44;150000000;2500000;-75,59844194;6,22004027;2021;8;25
177914;26-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;ROSALES;5;166;72;820000000;4939759;-75,59279795;6,23477324;2021;8;26
177944;27-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;LOS CONQUISTADORES;5;95;24;495000000;5210526;-75,58050806;6,24492834;2021;8;27
177945;27-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;LOS CONQUISTADORES;5;166;39;500000000;3012048;-75,5858313;6,24167583;2021;8;27
177951;26-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;LA MANSION;3;60;0;85000000;1416667;-75,55561193;6,260899;2021;8;26
177972;30-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;LOMA DE LOS BERNAL;5;62;22;300000000;4838710;-75,60393068;6,21887943;2021;8;30
177984;30-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;SAN BERNARDO;3;115;34;320000000;2782609;-75,59622649;6,22274772;2021;8;30
177992;30-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;LAS PLAYAS;3;90;41;245000000;2722222;-75,594792;6,21895203;2021;8;30
177993;30-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;ROSALES;5;200;117;820000000;4100000;-75,59248645;6,2330912;2021;8;30
177994;30-08-2021;VENTA           ;APARTAMENTO         ;USADO     ;BELEN;4;93;38;300000000;3225806;-75,59933754;6,2314434;2021;8;30
178073;02-09-2021;VENTA           ;APARTAMENTO         ;USADO     ;MANRIQUE CENTRAL # 2;3;69;20;160000000;2318841;-75,55258613;6,26597476;2021;9;2
178080;02-09-2021;VENTA           ;APARTAMENTO         ;USADO     ;MANRIQUE CENTRAL # 2;3;212;192;430000000;2028302;-75,55346755;6,26437312;2021;9;2
178082;02-09-2021;VENTA           ;APARTAMENTO         ;USADO     ;MANRIQUE CENTRAL # 2;3;52;27;120000000;2307692;-75,55487705;6,26586697;2021;9;2
178084;02-09-2021;VENTA           ;APARTAMENTO         ;USADO     ;MANRIQUE CENTRAL # 2;3;98;26;240000000;2448980;-75,55464445;6,26589946;2021;9;2
178085;02-09-2021;VENTA           ;APARTAMENTO         ;USADO     ;MANRIQUE CENTRAL # 2;3;100;22;200000000;2000000;-75,55507731;6,26539596;2021;9;2
178088;02-09-2021;VENTA           ;APARTAMENTO         ;USADO     ;MANRIQUE CENTRAL # 2;3;145;40;165000000;1137931;-75,55466936;6,26488152;2021;9;2
